nazwa_pliku,obiekt,pewnosc,x1,y1,x2,y2
15c89fcb80.jpg,person,0.92,45.1,487.1,584.7,1056.2
15c89fcb80.jpg,person,0.84,586.6,488.8,1070.3,1054.1
a6debb9a07.jpg,person,0.81,629.2,368.2,865.5,689.8
a6debb9a07.jpg,person,0.74,681.6,163.4,849.3,370.5
a6debb9a07.jpg,person,0.7,115.8,471.9,281.0,692.3
a6debb9a07.jpg,person,0.69,541.7,172.3,688.3,360.6
a6debb9a07.jpg,person,0.67,844.0,368.3,995.5,693.7
a6debb9a07.jpg,person,0.67,272.5,248.6,460.3,475.0
a6debb9a07.jpg,person,0.66,269.9,470.7,463.5,691.9
a6debb9a07.jpg,person,0.58,116.1,262.7,282.4,475.2
a6debb9a07.jpg,person,0.49,859.3,530.4,990.6,693.7
a6debb9a07.jpg,person,0.38,456.9,245.1,543.0,355.0
a6debb9a07.jpg,teddy bear,0.35,406.3,160.0,479.1,252.9
a6debb9a07.jpg,person,0.29,844.2,220.2,981.9,379.4
a6debb9a07.jpg,person,0.28,175.6,160.2,267.4,271.0
00ece4437c.jpg,person,0.81,3.2,191.5,830.6,1030.4
00ece4437c.jpg,book,0.31,659.8,797.2,1017.1,1031.9
e0ea701e56.jpg,person,0.72,240.5,282.4,637.7,632.7
e0ea701e56.jpg,person,0.28,86.9,290.4,638.9,639.1
e0ea701e56.jpg,person,0.26,81.7,334.3,383.8,639.5
e0ea701e56.jpg,person,0.25,0.0,488.7,66.4,636.9
6afb9983b1.jpg,person,0.83,0.5,218.9,635.7,1043.4
6afb9983b1.jpg,person,0.71,505.9,236.3,1076.4,1045.1
f685d6e376.jpg,brak,0.0,0.0,0.0,0.0,0.0
abfe9d2795.jpg,person,0.91,49.8,294.7,156.1,421.4
abfe9d2795.jpg,person,0.91,141.5,144.2,218.3,278.0
abfe9d2795.jpg,person,0.88,36.3,155.5,105.6,279.7
abfe9d2795.jpg,person,0.87,22.6,426.0,191.7,560.3
abfe9d2795.jpg,person,0.83,43.1,560.3,209.3,699.9
abfe9d2795.jpg,person,0.62,122.1,6.8,212.3,121.7
abfe9d2795.jpg,person,0.29,205.6,283.5,248.7,421.7
739c83c721.jpg,person,0.77,100.7,260.9,783.8,877.0
739c83c721.jpg,bed,0.34,1.9,361.7,800.0,875.6
2aa3624fe5.jpg,person,0.88,0.0,271.8,171.3,628.1
2aa3624fe5.jpg,person,0.7,182.4,324.9,393.3,621.2
2aa3624fe5.jpg,person,0.66,302.2,164.2,1050.9,627.4
2aa3624fe5.jpg,person,0.5,761.5,284.3,1051.5,625.2
2aa3624fe5.jpg,person,0.3,137.1,261.3,238.4,487.4
2aa3624fe5.jpg,person,0.27,314.4,162.7,810.7,630.1
19ff4c80e5.jpg,person,0.76,489.7,52.8,772.1,467.3
19ff4c80e5.jpg,sports ball,0.63,668.8,38.1,735.8,100.1
19ff4c80e5.jpg,person,0.56,601.6,573.7,772.2,975.1
19ff4c80e5.jpg,person,0.49,188.3,563.7,356.5,983.1
19ff4c80e5.jpg,person,0.3,36.3,660.0,220.4,1027.3
19ff4c80e5.jpg,person,0.29,472.9,574.3,771.8,982.8
ddf6a16df7.jpg,person,0.88,664.7,56.2,1078.2,1031.4
ddf6a16df7.jpg,person,0.57,3.8,35.7,587.5,1009.3
2a3d5d6424.jpg,person,0.7,243.6,3.4,623.0,765.9
2a3d5d6424.jpg,person,0.46,436.2,5.2,859.3,1075.3
2a3d5d6424.jpg,bottle,0.35,92.9,348.6,197.5,549.5
aca1049b94.jpg,person,0.87,757.4,1.7,1080.0,549.7
aca1049b94.jpg,person,0.77,0.9,112.6,171.9,551.5
aca1049b94.jpg,bus,0.56,366.1,814.3,720.1,1025.1
aca1049b94.jpg,person,0.3,46.2,120.6,85.9,179.2
5782670a2c.jpg,person,0.5,282.2,290.3,424.6,407.4
5782670a2c.jpg,airplane,0.45,57.5,3.8,328.7,197.5
5782670a2c.jpg,airplane,0.34,56.0,2.5,329.6,119.7
5782670a2c.jpg,person,0.25,379.7,315.6,425.4,406.0
76f024fd1d.jpg,brak,0.0,0.0,0.0,0.0,0.0
0e3b6d2172.jpg,person,0.78,620.3,380.2,724.7,550.0
0e3b6d2172.jpg,stop sign,0.4,390.6,13.3,853.0,468.7
0e3b6d2172.jpg,train,0.37,11.3,12.3,851.0,755.4
b302c5e438.jpg,person,0.92,443.2,365.8,1079.2,966.4
f224462e5d.jpg,person,0.91,541.5,15.2,1043.7,374.0
f224462e5d.jpg,person,0.81,2.6,0.0,536.7,369.8
f224462e5d.jpg,person,0.79,541.9,399.6,918.6,766.3
1ef6a08116.jpg,person,0.35,521.9,17.8,1010.4,1078.4
8884ccbbaf.jpg,person,0.96,534.0,3.0,1079.4,532.7
8884ccbbaf.jpg,person,0.91,600.0,556.1,1070.4,1028.5
93a10902ec.jpg,person,0.95,0.6,227.0,535.0,684.6
93a10902ec.jpg,person,0.88,544.3,227.0,1076.1,682.4
e1b1e66f81.jpg,person,0.9,1.2,220.5,1070.2,985.1
e1b1e66f81.jpg,sports ball,0.39,442.7,19.7,613.1,188.7
e7ec9d2260.jpg,vase,0.88,572.7,15.6,1072.5,478.3
e7ec9d2260.jpg,person,0.66,368.3,539.2,1046.4,1044.2
e7ec9d2260.jpg,apple,0.43,34.9,3.1,472.8,486.8
e7ec9d2260.jpg,person,0.39,777.9,927.9,1028.1,1049.7
8a6ad41553.jpg,brak,0.0,0.0,0.0,0.0,0.0
898e3939c5.jpg,person,0.81,1.9,0.0,928.8,1032.0
215c4bdc63.jpg,person,0.4,90.0,27.0,690.9,746.7
1ef23cdf30.jpg,person,0.84,0.9,12.6,1072.3,915.3
39b1afc19c.jpg,person,0.59,133.1,204.0,890.0,1032.7
6ca4bc8d65.jpg,person,0.3,161.3,531.7,399.9,869.2
3c26394307.jpg,person,0.74,35.4,0.0,1031.2,1024.0
ebbe9a6998.jpg,brak,0.0,0.0,0.0,0.0,0.0
3c9805cda0.jpg,person,0.86,1.1,264.1,326.0,491.5
3c9805cda0.jpg,person,0.83,278.2,718.8,469.6,959.7
3c9805cda0.jpg,person,0.79,254.0,18.8,489.5,226.8
3c9805cda0.jpg,person,0.72,91.1,751.7,287.2,953.1
3c9805cda0.jpg,person,0.61,57.7,527.2,241.4,723.7
3c9805cda0.jpg,person,0.53,276.2,495.1,451.1,735.6
3c9805cda0.jpg,tie,0.5,175.0,844.5,201.5,941.0
3c9805cda0.jpg,tie,0.44,197.8,838.5,224.3,935.6
3c9805cda0.jpg,tie,0.31,296.7,865.9,336.6,940.1
3c9805cda0.jpg,tie,0.31,170.0,602.7,201.5,681.7
639ce3fa5c.jpg,sandwich,0.9,264.5,112.0,547.3,369.9
639ce3fa5c.jpg,cup,0.25,34.4,189.9,265.6,373.0
cf205c57db.jpg,person,0.81,22.2,43.6,719.4,981.2
cf205c57db.jpg,person,0.6,430.6,127.2,715.6,983.5
d6278d929b.jpg,person,0.95,29.1,190.1,632.8,502.5
da8e1b74a3.jpg,person,0.58,715.7,139.1,893.7,424.1
0a68153a88.jpg,person,0.91,122.2,196.8,573.6,844.2
0c3268a232.jpg,person,0.8,232.2,219.3,560.3,572.6
25e249833e.jpg,person,0.9,0.4,2.0,630.4,575.6
25e249833e.jpg,person,0.88,608.2,701.1,1080.0,1281.1
25e249833e.jpg,person,0.86,0.1,679.1,528.3,1329.7
25e249833e.jpg,person,0.8,476.4,763.9,759.8,1301.7
25e249833e.jpg,person,0.8,611.8,0.4,1079.2,467.0
25e249833e.jpg,person,0.63,2.3,0.0,152.7,167.3
25e249833e.jpg,tie,0.63,847.6,992.8,892.9,1153.0
25e249833e.jpg,person,0.48,475.7,0.3,770.2,466.6
25e249833e.jpg,person,0.47,4.9,781.1,144.7,932.4
25e249833e.jpg,laptop,0.45,722.4,1154.9,1029.8,1319.5
25e249833e.jpg,dining table,0.28,385.7,374.3,1077.3,668.2
25e249833e.jpg,dining table,0.25,0.0,374.1,1077.0,667.3
cc76fbd03f.jpg,person,0.26,519.3,237.7,1047.5,808.9
6e69115b39.jpg,person,0.91,18.3,113.1,559.9,698.2
8a86c10ddc.jpg,person,0.9,926.8,867.2,1072.7,1027.8
8a86c10ddc.jpg,person,0.9,925.8,676.0,1079.2,858.7
8a86c10ddc.jpg,person,0.88,683.6,863.9,896.4,1028.0
8a86c10ddc.jpg,person,0.87,509.0,679.7,656.5,861.7
8a86c10ddc.jpg,person,0.86,829.5,497.1,924.7,673.3
8a86c10ddc.jpg,person,0.86,926.4,501.0,1079.6,669.9
8a86c10ddc.jpg,person,0.85,658.3,497.0,765.3,674.9
8a86c10ddc.jpg,person,0.83,502.9,865.0,658.3,1028.3
8a86c10ddc.jpg,person,0.83,503.1,495.4,661.0,675.3
8a86c10ddc.jpg,person,0.83,554.8,26.2,866.2,429.9
8a86c10ddc.jpg,person,0.72,780.2,676.3,923.7,861.0
8a86c10ddc.jpg,person,0.65,659.9,679.1,832.1,857.8
8a86c10ddc.jpg,tie,0.63,785.1,987.6,815.1,1027.9
96092711e0.jpg,person,0.92,351.6,1.1,698.9,347.1
96092711e0.jpg,person,0.9,0.2,2.4,348.6,343.5
96092711e0.jpg,person,0.86,12.8,352.6,295.7,674.7
96092711e0.jpg,person,0.75,513.2,351.2,685.4,582.4
96092711e0.jpg,person,0.36,493.8,351.0,691.7,677.4
f52efefe29.jpg,person,0.9,296.5,11.7,928.0,473.5
f52efefe29.jpg,person,0.79,307.4,493.6,932.3,948.6
eb4df742b5.jpg,person,0.91,0.0,97.4,66.2,289.0
eb4df742b5.jpg,person,0.88,294.4,321.4,621.0,680.0
eb4df742b5.jpg,person,0.87,0.0,514.7,65.7,680.0
eb4df742b5.jpg,person,0.86,214.1,513.5,290.4,679.9
eb4df742b5.jpg,person,0.86,210.4,94.1,290.0,308.9
eb4df742b5.jpg,person,0.82,294.6,0.0,624.8,309.0
eb4df742b5.jpg,person,0.79,104.1,435.2,245.2,679.8
eb4df742b5.jpg,person,0.74,79.7,509.3,135.2,584.3
eb4df742b5.jpg,person,0.69,81.0,92.6,135.6,172.6
eb4df742b5.jpg,person,0.68,56.1,13.6,246.4,310.2
1da5bc8731.jpg,person,0.82,9.2,77.3,577.5,550.0
1da5bc8731.jpg,tie,0.66,256.9,227.9,320.2,309.7
1da5bc8731.jpg,tie,0.3,240.3,269.5,312.1,474.3
2ea257f6b2.jpg,person,0.87,99.0,102.8,368.0,545.9
2ea257f6b2.jpg,person,0.81,361.4,127.5,636.0,563.1
2ea257f6b2.jpg,person,0.81,0.0,155.1,107.7,550.7
07ceb394b2.jpg,person,0.69,1.6,0.0,1073.9,1058.8
a2b26348f5.jpg,person,0.69,481.7,1006.9,777.6,1141.4
a2b26348f5.jpg,person,0.41,67.3,105.9,392.0,1132.5
6b24771e68.jpg,person,0.28,87.7,25.4,162.4,159.8
dd5cb7a487.jpg,brak,0.0,0.0,0.0,0.0,0.0
4a89d4bb07.jpg,person,0.8,759.8,880.2,967.5,1145.0
4a89d4bb07.jpg,person,0.69,813.5,409.7,945.6,614.1
4a89d4bb07.jpg,person,0.51,126.2,465.4,293.8,693.9
4a89d4bb07.jpg,person,0.35,295.4,442.8,378.0,677.1
4a89d4bb07.jpg,chair,0.35,134.8,915.1,347.6,1151.2
4a89d4bb07.jpg,person,0.31,124.7,464.6,184.7,691.6
a8e4d3d613.jpg,person,0.86,225.4,593.1,615.2,948.7
a8e4d3d613.jpg,person,0.78,222.1,214.5,628.1,591.7
a8e4d3d613.jpg,cup,0.4,198.8,900.9,236.0,951.4
a8e4d3d613.jpg,cup,0.28,423.3,913.1,498.2,954.2
12f854d1db.jpg,person,0.95,554.0,549.7,1054.6,1259.8
12f854d1db.jpg,person,0.92,621.8,0.0,972.7,383.8
12f854d1db.jpg,person,0.9,25.6,0.0,249.3,299.7
12f854d1db.jpg,person,0.86,325.3,3.1,512.1,297.9
12f854d1db.jpg,person,0.86,230.7,0.0,378.5,296.2
12f854d1db.jpg,person,0.8,71.4,478.6,484.4,1448.7
12f854d1db.jpg,tie,0.76,770.1,902.7,854.1,1243.1
12f854d1db.jpg,tie,0.4,306.1,77.2,333.3,163.0
12f854d1db.jpg,person,0.29,476.7,50.6,510.7,145.3
dd876562c9.jpg,person,0.93,325.4,156.6,620.1,497.9
dd876562c9.jpg,person,0.92,73.6,190.1,370.9,498.6
1beef120b3.jpg,wine glass,0.81,372.1,189.3,434.3,372.8
1beef120b3.jpg,wine glass,0.51,376.2,214.6,436.5,301.6
1beef120b3.jpg,bottle,0.49,160.0,349.4,184.9,430.6
1beef120b3.jpg,person,0.43,11.8,138.7,177.6,233.3
1beef120b3.jpg,person,0.42,282.3,228.9,420.9,388.5
1beef120b3.jpg,person,0.26,13.4,139.4,139.3,209.2
1beef120b3.jpg,wine glass,0.26,367.1,146.1,475.3,370.5
65dab6f491.jpg,brak,0.0,0.0,0.0,0.0,0.0
b100695746.jpg,person,0.86,1.6,298.3,202.4,584.8
b100695746.jpg,person,0.77,70.3,0.3,328.4,209.2
b100695746.jpg,person,0.66,125.7,656.9,257.0,885.6
b100695746.jpg,person,0.6,308.3,0.2,594.5,207.8
b100695746.jpg,person,0.59,549.3,655.7,720.0,884.9
b100695746.jpg,person,0.59,226.2,633.1,436.7,885.4
b100695746.jpg,person,0.57,429.8,596.8,580.5,883.8
b100695746.jpg,person,0.54,527.8,295.9,719.2,512.4
b100695746.jpg,person,0.47,316.2,590.0,481.8,885.2
b100695746.jpg,person,0.44,0.1,16.9,120.5,273.0
b100695746.jpg,person,0.4,571.1,591.3,642.8,666.5
b100695746.jpg,person,0.31,364.7,335.2,481.6,474.4
b100695746.jpg,person,0.25,335.2,592.9,427.4,701.1
b100695746.jpg,person,0.25,303.1,0.0,684.1,235.8
3eec15726d.jpg,person,0.57,12.0,0.0,1077.4,992.3
7b78eca721.jpg,person,0.92,217.6,131.3,778.7,524.8
7b78eca721.jpg,person,0.87,323.6,662.8,555.4,1080.1
7b78eca721.jpg,person,0.85,574.4,562.5,895.8,1117.3
7b78eca721.jpg,sink,0.29,663.8,327.5,849.9,477.9
d6156f693b.jpg,person,0.86,545.3,420.3,767.7,1023.6
d6156f693b.jpg,person,0.86,0.0,407.0,187.1,991.0
d6156f693b.jpg,person,0.75,250.6,397.1,513.9,1024.0
d6156f693b.jpg,person,0.72,257.9,419.6,340.9,558.1
d6156f693b.jpg,person,0.66,182.4,369.2,275.3,534.5
d6156f693b.jpg,person,0.62,191.7,451.8,300.7,946.0
d6156f693b.jpg,handbag,0.62,141.4,693.7,239.8,1002.6
d6156f693b.jpg,person,0.6,82.1,388.9,216.2,939.6
d6156f693b.jpg,person,0.59,441.0,441.8,542.9,633.7
d6156f693b.jpg,cup,0.42,130.5,596.2,172.9,671.9
d6156f693b.jpg,person,0.41,596.8,379.8,712.0,570.3
d6156f693b.jpg,dining table,0.36,0.2,952.0,256.9,1023.7
d6156f693b.jpg,person,0.35,248.9,362.2,305.6,448.6
d6156f693b.jpg,person,0.3,471.4,429.1,629.4,1023.7
d6156f693b.jpg,person,0.27,471.9,442.9,546.5,633.6
d6156f693b.jpg,person,0.26,191.2,380.0,275.2,497.2
c92a3a45a4.jpg,brak,0.0,0.0,0.0,0.0,0.0
24d2870ead.jpg,person,0.75,235.7,34.6,347.2,335.5
24d2870ead.jpg,person,0.66,218.0,29.1,269.2,119.8
24d2870ead.jpg,person,0.54,313.8,17.3,387.5,240.9
24d2870ead.jpg,person,0.52,33.7,51.3,127.4,328.1
24d2870ead.jpg,person,0.47,113.2,48.6,256.7,396.2
24d2870ead.jpg,person,0.35,314.1,183.0,389.0,363.9
24d2870ead.jpg,person,0.27,43.7,51.5,118.8,176.4
a6b6d151d9.jpg,person,0.9,494.3,474.4,588.1,712.7
a6b6d151d9.jpg,person,0.88,192.3,497.6,251.3,709.5
a6b6d151d9.jpg,cup,0.78,24.8,324.6,111.6,390.5
a6b6d151d9.jpg,person,0.67,419.6,177.8,631.2,396.2
a6b6d151d9.jpg,person,0.59,123.2,82.3,319.6,386.8
a6b6d151d9.jpg,clock,0.52,420.4,506.9,448.9,536.3
a6b6d151d9.jpg,bowl,0.41,88.4,281.7,211.5,380.2
a6b6d151d9.jpg,person,0.35,5.0,81.4,319.3,386.9
a6b6d151d9.jpg,suitcase,0.3,242.8,588.8,302.6,667.0
a6b6d151d9.jpg,train,0.29,320.5,393.6,639.3,707.8
a6b6d151d9.jpg,cup,0.27,143.5,264.5,191.9,296.3
a6b6d151d9.jpg,person,0.26,7.3,250.1,92.3,329.2
63d5503e95.jpg,person,0.89,271.4,452.0,482.1,675.3
63d5503e95.jpg,person,0.84,266.8,228.2,440.5,451.9
63d5503e95.jpg,person,0.81,269.4,679.9,437.9,901.5
63d5503e95.jpg,person,0.78,265.3,9.6,451.5,229.1
9c7656d830.jpg,traffic light,0.48,363.7,452.9,755.0,831.6
d5265ca84d.jpg,person,0.74,65.5,692.2,793.4,1155.7
d5265ca84d.jpg,person,0.71,143.7,134.1,569.9,388.2
d5265ca84d.jpg,chair,0.57,0.0,190.1,108.2,378.9
d5265ca84d.jpg,bench,0.44,0.0,141.6,991.7,536.4
d5265ca84d.jpg,tie,0.3,473.6,871.5,639.9,1135.1
362b80225c.jpg,person,0.87,134.6,103.2,663.3,765.2
77eda0616e.jpg,person,0.95,0.0,30.0,542.8,1046.0
77eda0616e.jpg,person,0.87,551.5,25.1,1072.5,1043.1
c6b1c0a759.jpg,brak,0.0,0.0,0.0,0.0,0.0
da8977b3bc.jpg,person,0.81,33.2,0.0,1049.5,1319.0
06bfb12cd6.jpg,person,0.74,5.9,0.0,1080.0,1185.9
6f61944bc7.jpg,brak,0.0,0.0,0.0,0.0,0.0
481aa4f7f5.jpg,person,0.93,317.8,232.5,528.3,480.4
481aa4f7f5.jpg,person,0.84,24.3,232.1,235.3,480.8
481aa4f7f5.jpg,tie,0.63,424.6,348.3,443.2,455.1
481aa4f7f5.jpg,tie,0.57,122.4,347.2,152.0,451.8
481aa4f7f5.jpg,tie,0.41,121.5,347.4,137.2,452.9
481aa4f7f5.jpg,tie,0.4,129.2,349.7,151.3,444.0
481aa4f7f5.jpg,tie,0.3,426.8,347.5,454.6,461.4
d585a399a4.jpg,person,0.96,13.8,473.6,474.9,928.6
d585a399a4.jpg,person,0.84,51.6,19.4,474.8,461.5
afb8a44a17.jpg,person,0.88,172.6,0.0,633.2,612.8
afb8a44a17.jpg,person,0.63,224.5,21.7,267.8,114.2
afb8a44a17.jpg,person,0.41,0.0,200.7,31.9,451.4
afb8a44a17.jpg,person,0.33,47.0,177.4,89.2,329.0
afb8a44a17.jpg,person,0.32,237.2,178.3,261.3,213.3
afb8a44a17.jpg,person,0.25,23.9,176.0,255.3,608.2
07e2df1e3b.jpg,vase,0.51,139.8,67.1,612.2,722.2
07e2df1e3b.jpg,chair,0.27,0.2,563.6,120.1,736.2
eaf713608c.jpg,person,0.73,471.9,879.1,577.5,983.5
eaf713608c.jpg,person,0.72,656.3,652.8,798.0,756.4
eaf713608c.jpg,person,0.69,846.1,650.7,967.5,761.7
eaf713608c.jpg,person,0.68,642.6,878.2,814.4,983.2
eaf713608c.jpg,person,0.63,746.1,255.4,810.4,352.6
eaf713608c.jpg,teddy bear,0.53,636.9,450.6,770.8,554.1
eaf713608c.jpg,person,0.45,247.7,453.0,329.8,550.7
eaf713608c.jpg,teddy bear,0.43,461.3,247.6,590.9,349.8
eaf713608c.jpg,person,0.32,318.3,877.9,421.2,982.3
eaf713608c.jpg,person,0.3,682.3,259.0,756.3,352.5
eaf713608c.jpg,person,0.27,109.0,451.8,226.6,552.6
34453d125c.jpg,cell phone,0.9,809.0,368.9,842.4,432.2
34453d125c.jpg,person,0.89,783.0,282.5,1079.5,1051.2
34453d125c.jpg,person,0.86,632.9,234.5,780.2,883.0
45b029271b.jpg,person,0.87,7.2,158.6,648.6,1261.2
45b029271b.jpg,bench,0.41,3.8,89.0,1058.9,1267.8
90f74a3d37.jpg,person,0.93,43.8,298.7,510.9,591.4
90f74a3d37.jpg,person,0.55,61.8,18.2,525.3,273.9
f62106efc3.jpg,person,0.8,182.0,497.9,943.3,949.2
f62106efc3.jpg,person,0.71,0.1,0.3,494.3,486.7
f62106efc3.jpg,person,0.5,772.2,26.7,949.7,487.6
5bfa0cbe5d.jpg,person,0.93,477.1,454.1,1080.0,1103.4
5bfa0cbe5d.jpg,person,0.88,1.4,458.5,534.3,1102.5
5bfa0cbe5d.jpg,person,0.83,20.7,184.3,246.4,387.9
5bfa0cbe5d.jpg,person,0.54,384.3,96.2,508.6,317.0
b984973e43.jpg,person,0.34,288.5,296.1,301.9,331.6
b984973e43.jpg,person,0.27,208.5,296.8,220.9,334.8
793e8ae354.jpg,brak,0.0,0.0,0.0,0.0,0.0
1ae9c2dfa8.jpg,book,0.4,106.9,345.6,607.0,737.4
1ae9c2dfa8.jpg,book,0.32,164.5,778.4,563.0,865.7
6c5d96e4a7.jpg,person,0.9,17.8,599.5,402.4,956.4
6c5d96e4a7.jpg,person,0.82,107.0,46.6,400.1,401.1
6c5d96e4a7.jpg,person,0.61,538.7,71.6,713.3,266.5
6c5d96e4a7.jpg,person,0.56,106.5,46.6,330.7,245.8
6c5d96e4a7.jpg,car,0.46,4.5,0.0,833.1,435.1
6c5d96e4a7.jpg,car,0.44,17.8,521.8,837.9,1033.7
6c5d96e4a7.jpg,keyboard,0.42,217.2,442.6,596.6,490.4
6c5d96e4a7.jpg,person,0.34,704.2,705.3,813.6,873.2
6c5d96e4a7.jpg,book,0.25,505.7,262.7,809.4,425.4
b7986a34b7.jpg,person,0.87,338.3,552.6,1027.5,1031.6
b7986a34b7.jpg,person,0.74,64.9,63.0,709.9,528.8
b7986a34b7.jpg,person,0.63,61.1,542.3,590.6,1031.7
b7986a34b7.jpg,person,0.42,763.0,45.0,1016.4,534.6
b7986a34b7.jpg,person,0.31,946.9,766.8,1017.7,972.8
b7986a34b7.jpg,person,0.28,623.9,46.6,1016.4,533.5
b7986a34b7.jpg,cup,0.26,753.9,233.4,912.3,418.8
5574fde5af.jpg,brak,0.0,0.0,0.0,0.0,0.0
7a53a56eb6.jpg,person,0.64,151.1,114.7,992.2,1427.4
73f04c7701.jpg,person,0.77,304.8,805.8,868.9,1207.5
73f04c7701.jpg,person,0.7,180.7,0.7,877.8,390.4
73f04c7701.jpg,person,0.59,79.1,404.8,880.7,797.0
73f04c7701.jpg,person,0.41,81.5,406.3,640.5,796.2
73f04c7701.jpg,person,0.28,433.9,0.9,876.4,390.3
39b28e14c9.jpg,person,0.51,158.6,295.5,345.0,484.2
dc11342e8a.jpg,person,0.88,54.2,162.2,516.1,465.5
dc11342e8a.jpg,person,0.87,548.3,471.1,856.9,755.5
dc11342e8a.jpg,person,0.85,563.2,172.4,895.4,463.5
dc11342e8a.jpg,person,0.78,66.3,470.5,481.5,751.5
dc11342e8a.jpg,person,0.39,64.9,470.8,294.2,741.5
dc11342e8a.jpg,person,0.38,392.9,482.4,516.5,753.2
a2ca48e006.jpg,bear,0.89,0.2,0.0,431.9,530.8
a2ca48e006.jpg,keyboard,0.83,235.9,679.6,594.8,791.9
a2ca48e006.jpg,laptop,0.63,408.7,291.4,596.7,532.2
a2ca48e006.jpg,tv,0.43,439.3,541.1,595.3,634.9
a2ca48e006.jpg,cat,0.27,0.4,645.7,383.3,850.1
c1fead8b0e.jpg,person,0.84,13.1,299.1,1021.0,1314.0
c1fead8b0e.jpg,tie,0.43,303.9,956.6,643.1,1218.5
c1fead8b0e.jpg,donut,0.37,302.2,957.0,641.3,1222.3
2cbe3af28c.jpg,person,0.77,0.0,6.4,258.4,328.4
2cbe3af28c.jpg,person,0.65,321.9,10.9,599.3,327.9
2cbe3af28c.jpg,person,0.39,0.7,4.0,597.7,328.2
2cbe3af28c.jpg,cell phone,0.37,31.4,339.3,250.3,463.0
2cbe3af28c.jpg,cell phone,0.28,334.9,337.5,550.0,463.1
517524544f.jpg,person,0.85,228.6,622.0,900.8,1066.6
517524544f.jpg,person,0.83,818.6,606.7,1079.0,1060.8
517524544f.jpg,boat,0.34,0.0,802.9,1080.0,1240.5
9f8c5f44d2.jpg,person,0.91,628.3,410.7,961.2,943.9
9f8c5f44d2.jpg,person,0.89,365.5,620.4,590.3,951.8
989118dbb2.jpg,person,0.7,209.0,463.6,652.1,962.3
989118dbb2.jpg,person,0.33,253.3,289.7,293.3,384.5
8f1eac5796.jpg,person,0.72,0.9,489.5,189.3,688.2
8f1eac5796.jpg,person,0.51,5.2,115.0,183.6,328.5
8f1eac5796.jpg,truck,0.47,219.9,5.4,630.3,211.6
8f1eac5796.jpg,truck,0.43,314.4,395.7,625.3,585.7
8f1eac5796.jpg,laptop,0.35,124.6,188.9,205.4,254.2
8f1eac5796.jpg,laptop,0.33,124.5,564.5,194.1,610.7
8f1eac5796.jpg,laptop,0.3,123.9,188.7,196.1,240.4
8f1eac5796.jpg,laptop,0.29,121.6,563.7,289.6,634.4
05f0782aeb.jpg,person,0.95,370.3,213.8,702.1,574.7
05f0782aeb.jpg,person,0.91,91.2,244.9,314.5,553.6
05f0782aeb.jpg,boat,0.47,268.6,185.6,359.4,282.1
05f0782aeb.jpg,boat,0.32,17.4,226.1,100.3,280.7
05f0782aeb.jpg,boat,0.26,266.8,263.6,358.5,283.2
25a7b137c5.jpg,person,0.9,2.3,532.4,583.6,1023.1
25a7b137c5.jpg,person,0.89,1.2,0.0,461.6,523.1
25a7b137c5.jpg,person,0.86,559.2,11.1,1080.0,522.6
25a7b137c5.jpg,bowl,0.85,497.4,450.9,590.4,504.2
25a7b137c5.jpg,clock,0.8,713.7,17.5,814.8,150.2
25a7b137c5.jpg,clock,0.71,602.8,19.1,706.8,153.1
25a7b137c5.jpg,clock,0.57,288.9,55.9,360.8,174.3
25a7b137c5.jpg,clock,0.54,459.5,160.8,560.8,290.0
25a7b137c5.jpg,clock,0.53,484.5,29.1,577.7,153.8
25a7b137c5.jpg,person,0.48,1008.7,531.3,1079.7,916.1
25a7b137c5.jpg,clock,0.43,208.9,59.0,273.0,165.1
25a7b137c5.jpg,clock,0.29,408.1,69.6,451.1,114.7
25a7b137c5.jpg,clock,0.28,693.1,177.6,800.3,300.1
dae482a625.jpg,teddy bear,0.27,437.8,0.9,810.6,277.0
fa27074a01.jpg,person,0.94,728.9,751.3,1075.7,1146.5
fa27074a01.jpg,tie,0.93,172.1,1057.7,296.1,1144.8
fa27074a01.jpg,person,0.91,36.4,714.7,375.4,1145.1
fa27074a01.jpg,person,0.91,382.7,718.1,724.3,1143.2
fa27074a01.jpg,tie,0.87,562.3,1086.2,611.2,1147.9
fa27074a01.jpg,tie,0.55,832.6,992.1,900.3,1147.3
79a1950110.jpg,person,0.92,550.8,5.4,1074.2,622.3
79a1950110.jpg,person,0.9,0.1,735.0,328.6,1281.8
79a1950110.jpg,person,0.9,561.7,775.3,845.4,1265.8
79a1950110.jpg,person,0.84,1.4,89.1,305.2,614.2
79a1950110.jpg,potted plant,0.44,932.0,1070.9,1022.3,1190.6
0335a12361.jpg,person,0.93,150.9,0.4,450.0,225.4
0335a12361.jpg,person,0.9,22.7,234.1,293.1,429.5
0335a12361.jpg,person,0.84,0.5,79.9,122.6,224.6
0335a12361.jpg,person,0.8,99.4,581.7,131.4,691.6
0335a12361.jpg,person,0.75,190.3,592.7,311.9,691.8
4203ece517.jpg,person,0.87,0.0,144.5,370.4,1271.1
4203ece517.jpg,person,0.76,441.7,0.0,1080.0,1073.1
c66dae7d4c.jpg,person,0.52,190.4,425.0,567.1,716.3
c66dae7d4c.jpg,person,0.45,494.2,430.1,686.4,716.0
c66dae7d4c.jpg,person,0.27,3.5,78.2,733.3,623.7
c66dae7d4c.jpg,person,0.25,39.4,83.7,723.5,352.8
